permno,adate,qdate,public_date,CAPEI,evm,pe_exi,pe_inc,npm,roa,roe,de_ratio,quick_ratio,sale_nwc,TICKER
93436,12/31/2019,12/31/2019,3/31/2020,-90.377,41.636,-106.5,-106.5,-0.035,0.068,-0.149,3.959,0.802,17.116,TSLA
93436,12/31/2019,12/31/2019,4/30/2020,-135.13,41.636,-158.92,-158.92,-0.035,0.068,-0.149,3.959,0.802,17.116,TSLA
93436,12/31/2019,3/31/2020,5/31/2020,-141.19,25.946,-62.547,-62.547,-0.006,0.096,-0.025,3.732,0.781,27.115,TSLA
93436,12/31/2019,3/31/2020,6/30/2020,-183.21,25.946,-80.885,-80.885,-0.006,0.096,-0.025,3.732,0.781,27.115,TSLA
93436,12/31/2019,3/31/2020,7/31/2020,-243.22,25.946,-107.17,-107.17,-0.006,0.096,-0.025,3.732,0.781,27.115,TSLA
93436,12/31/2019,6/30/2020,8/31/2020,-441.46,32.992,86.066,86.066,0.014,0.107,0.054,3.31,0.835,16.31,TSLA
93436,12/31/2019,6/30/2020,9/30/2020,-386.67,32.992,74.095,74.095,0.014,0.107,0.054,3.31,0.835,16.31,TSLA
93436,12/31/2019,6/30/2020,10/31/2020,-349.7,32.992,67.019,67.019,0.014,0.107,0.054,3.31,0.835,16.31,TSLA
93436,12/31/2019,9/30/2020,11/30/2020,-543.34,50.312,369.531,369.531,0.02,0.118,0.07,2.586,0.991,7.11,TSLA
93436,12/31/2019,9/30/2020,12/31/2020,-684.03,50.312,459.421,459.421,0.02,0.118,0.07,2.586,0.991,7.11,TSLA
93436,12/31/2019,9/30/2020,1/31/2021,-769.2,50.312,516.621,516.621,0.02,0.118,0.07,2.586,0.991,7.11,TSLA
93436,12/31/2020,12/31/2020,2/28/2021,-863.72,153.439,419.8,405.667,0.023,0.104,0.05,1.281,1.587,2.529,TSLA
93436,12/31/2020,12/31/2020,3/31/2021,-856.84,153.439,451.727,436.818,0.023,0.104,0.05,1.281,1.587,2.529,TSLA
93436,12/31/2020,12/31/2020,4/30/2021,-910.41,153.439,474.5,444.5,0.023,0.104,0.05,1.281,1.587,2.529,TSLA
93436,12/31/2020,3/31/2021,5/31/2021,-751.22,104.366,208.407,208.407,0.032,0.11,0.08,1.574,1.317,4.253,TSLA
93436,12/31/2020,3/31/2021,6/30/2021,-834.21,104.366,226.567,226.567,0.032,0.11,0.08,1.574,1.317,4.253,TSLA
93436,12/31/2020,3/31/2021,7/31/2021,-848.57,104.366,229.067,229.067,0.032,0.11,0.08,1.574,1.317,4.253,TSLA
93436,12/31/2020,6/30/2021,8/31/2021,-1158.1,108.001,127.729,127.729,0.052,0.12,0.122,1.325,1.372,4.287,TSLA
93436,12/31/2020,6/30/2021,9/30/2021,-1223.4,108.001,134.632,134.632,0.052,0.12,0.122,1.325,1.372,4.287,TSLA
93436,12/31/2020,6/30/2021,10/31/2021,-1757.9,108.001,193.403,193.403,0.052,0.12,0.122,1.325,1.372,4.287,TSLA
93436,12/31/2020,9/30/2021,11/30/2021,-2741.7,98.669,123.892,123.892,0.074,0.139,0.16,1.187,1.305,4.988,TSLA
93436,12/31/2020,9/30/2021,12/31/2021,-2604.7,98.669,114.37,114.37,0.074,0.139,0.16,1.187,1.305,4.988,TSLA
93436,12/31/2020,9/30/2021,1/31/2022,-2308.8,98.669,101.377,101.377,0.074,0.139,0.16,1.187,1.305,4.988,TSLA
93436,12/31/2021,12/31/2021,2/28/2022,1843.05,117.051,177.639,177.639,0.103,0.165,0.21,1.012,1.083,7.278,TSLA
93436,12/31/2021,12/31/2021,3/31/2022,2287.16,117.051,219.918,219.918,0.103,0.165,0.21,1.012,1.083,7.278,TSLA
93436,12/31/2021,12/31/2021,4/30/2022,1848.21,117.051,177.706,177.706,0.103,0.165,0.21,1.012,1.083,7.278,TSLA
93436,12/31/2021,3/31/2022,5/31/2022,2267.3,72.301,34.295,34.295,0.135,0.224,0.319,1.028,1.104,8.22,TSLA
93436,12/31/2021,3/31/2022,6/30/2022,2023.32,72.301,30.458,30.458,0.135,0.224,0.319,1.028,1.104,8.22,TSLA
93436,12/31/2021,3/31/2022,7/31/2022,2687.38,72.301,40.319,40.319,0.135,0.224,0.319,1.028,1.104,8.22,TSLA
93436,12/31/2021,6/30/2022,8/31/2022,1003.52,65.132,33.166,33.166,0.142,0.237,0.327,0.95,1.069,8.572,TSLA
93436,12/31/2021,6/30/2022,9/30/2022,973.363,65.132,31.919,31.919,0.142,0.237,0.327,0.95,1.069,8.572,TSLA
93436,12/31/2021,6/30/2022,10/31/2022,834.917,65.132,27.381,27.381,0.142,0.237,0.327,0.95,1.069,8.572,TSLA
93436,12/31/2021,9/30/2022,11/30/2022,412.502,58.592,60.217,60.217,0.149,0.253,0.35,0.892,1.056,8.372,TSLA
93436,12/31/2021,9/30/2022,12/31/2022,261.492,58.592,38.097,38.097,0.149,0.253,0.35,0.892,1.056,8.372,TSLA
93436,12/31/2021,9/30/2022,1/31/2023,367.731,58.592,53.574,53.574,0.149,0.253,0.35,0.892,1.056,8.372,TSLA
93436,12/31/2022,12/31/2022,2/28/2023,191.913,22.521,56.826,56.826,0.154,0.243,0.335,0.815,1.051,5.734,TSLA
93436,12/31/2022,12/31/2022,3/31/2023,193.864,22.521,57.309,57.309,0.154,0.243,0.335,0.815,1.051,5.734,TSLA
93436,12/31/2022,12/31/2022,4/30/2023,153.551,22.521,45.39,45.39,0.154,0.243,0.335,0.815,1.051,5.734,TSLA
93436,12/31/2022,3/31/2023,5/31/2023,221.286,38.846,59.979,59.979,0.137,0.231,0.303,0.818,1.049,6.808,TSLA
93436,12/31/2022,3/31/2023,6/30/2023,284.452,38.846,76.991,76.991,0.137,0.231,0.303,0.818,1.049,6.808,TSLA
93436,12/31/2022,3/31/2023,7/31/2023,290.602,38.846,78.656,78.656,0.137,0.231,0.303,0.818,1.049,6.808,TSLA
93436,12/31/2022,6/30/2023,8/31/2023,223.398,40.702,73.318,73.318,0.13,0.216,0.288,0.793,1.052,6.549,TSLA
93436,12/31/2022,6/30/2023,9/30/2023,216.936,40.702,71.085,71.085,0.13,0.216,0.288,0.793,1.052,6.549,TSLA
93436,12/31/2022,6/30/2023,10/31/2023,174.12,40.702,57.057,57.057,0.13,0.216,0.288,0.793,1.052,6.549,TSLA
93436,12/31/2022,9/30/2023,11/30/2023,177.731,44.452,77.445,77.445,0.112,0.182,0.234,0.77,1.084,5.954,TSLA
93436,12/31/2022,9/30/2023,12/31/2023,184.302,44.452,80.155,80.155,0.112,0.182,0.234,0.77,1.084,5.954,TSLA
93436,12/31/2022,9/30/2023,1/31/2024,138.907,44.452,60.416,60.416,0.112,0.182,0.234,0.77,1.084,5.954,TSLA
93436,12/31/2023,12/31/2023,2/29/2024,97.62,59.096,46.949,46.949,0.155,0.144,0.279,0.687,1.252,4.637,TSLA
93436,12/31/2023,12/31/2023,3/31/2024,85.116,59.096,40.881,40.881,0.155,0.144,0.279,0.687,1.252,4.637,TSLA
93436,12/31/2023,12/31/2023,4/30/2024,88.749,59.096,42.623,42.623,0.155,0.144,0.279,0.687,1.252,4.637,TSLA
93436,12/31/2023,3/31/2024,5/31/2024,97.334,61.408,44.632,44.632,0.146,0.13,0.258,0.712,1.168,4.946,TSLA
93436,12/31/2023,3/31/2024,6/30/2024,108.341,61.408,49.594,49.594,0.146,0.13,0.258,0.712,1.168,4.946,TSLA
93436,12/31/2023,3/31/2024,7/31/2024,127.06,61.408,58.163,58.163,0.146,0.13,0.258,0.712,1.168,4.946,TSLA
93436,12/31/2023,6/30/2024,8/31/2024,105.29,57.713,59.31,59.31,0.132,0.122,0.217,0.697,1.249,4.455,TSLA
93436,12/31/2023,6/30/2024,9/30/2024,129.156,57.713,72.474,72.474,0.132,0.122,0.217,0.697,1.249,4.455,TSLA
93436,12/31/2023,6/30/2024,10/31/2024,123.458,57.713,69.211,69.211,0.132,0.122,0.217,0.697,1.249,4.455,TSLA
93436,12/31/2023,9/30/2024,11/30/2024,154.265,53.762,93.286,93.286,0.133,0.126,0.209,0.69,1.297,4.178,TSLA
93436,12/31/2023,9/30/2024,12/31/2024,180.492,53.762,109.146,109.146,0.133,0.126,0.209,0.69,1.297,4.178,TSLA
